ID,YEAR,DATE,DAY_WEEK,TIME,FULL_ADDRESS,LON,LAT,TYPE,SOURCE,XFINAL,Xkm,YFINAL,Ykm,Address,Main,RoadType,ISINTERSEC,TRACT,CouncilDIS,Councillor,PlanningDi,OIF1,OIF2,OIF3,OIF4,BLFinal,CS,LIGHTING,Indoor,Light,LightEng,WEATHER,PrecipCond,AtmosCondi,DayNight,Tmax,Tmin,Tavg,Temprange,SunriseTim,SunsetTime,SnowFall,PrecipTota,Fault,Doored,HelmetDocu,TaxiFinal,hitrunfina,AlcoholFin,INJURED,TRANSPORTE,TREATED,GENDER,ETHNICITY,AGE,Narrative,
B1608,2010,7/21/2010,Wednesday,12:46:00 AM,"174 Allston St Allston , MA, USA",-71.138172,42.3476512,BVA,E911,753967.983531,229809.44138,2951887.639192,899735.352426,174 Allston St,0,Res,1,701,9,Councillor Ciommo,Allston/Brighton,10,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,3,1,2,88,68,78,20,4:26:00 AM,7:15:00 PM,0,0.05,0,0,0,0,0,0,1,0,0,MALE,WHITE NON-HISPANIC,30,"About xxxxx AM Officer xxxxxxx in the xxxxx unit received a radio call to xxxxxxx St and xxxxxx St for a report of a pedestrian struck by a motor vehicle.
     On arrival Officer xxxxxxx spoke with the above victim who stated that he was riding his bike down xxxxxxx St and was crossing xxxxxx St when he was struck by the above motor vehicle.  Officer xxxxxxx observed the victim to be intoxicated and to be bleeding from his back.  The victim refused any medical help from Boston Fire and EMS xxxx.  Officer xxxxxxx observed the victim to be wearing dark clothing and his bike was black and it did not have any lights on it.  
     The above operator stated that he was driving up xxxxxxx St and turned left onto xxxxxx St when he struck the victim.  The operator stated that he did not see the victim.  Officer xxxxxxx observed damage to the roof, windshield and the right front of the above motor vehicle.  
     The above motor vehicle was towed by xxxxxxx Towing, slip #xxx.  BPD motor vehicle inventory form completed.  Tow log completed.  xxxx advised of the accident.",
B1609,2010,7/22/2010,Thursday,9:29:00 AM,"196 Avenue Louis Pasteur Fenway , MA, USA",-71.1033553,42.3371443,BR,E911,763384.85118,232679.70264,2948121.244494,898587.355322,196 Avenue Louis Pasteur,0,Exe,1,10300,8,Councillor Ross,Fenway/Kenmore,8,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,86,68,77,18,4:27:00 AM,7:15:00 PM,0,0,0,0,0,0,0,0,99,99,99,,,,"About xxxxxxx, Thursday, xxxxxxxx Officer xxxxxxxx assigned to the xxxxx unit received a radio call for Motor Vehicle Accident with a pedestrian on a bicycle struck at the intersection of Longwood Av and xxxxx xxxxxxx, Roxbury.
     On arrival, the officer met with the caller (xxxxx xxxxxxx) who stated that a white male (no description given) on a bicycle fell into his work vehicle while he was sitting in traffic.  Caller believes but was not sure if the bicyclist was hit by another vehicle causing the fall.  Caller stated he attempted to talk to the male on the bicycle, who stated, ""you didn't hit me, you didn't hit me"".  Bicyclist then picked his bicycle up and walked away.  Caller notified the officer that the collision caused a small scratch to the rear left side of his work vehicle (officer observed the damage on-scene).

xxxxx (Sgt xxxxxx) assisted.",
B1610,2010,7/23/2010,Friday,4:02:00 PM,"92 Neponset Ave South Dorchester , MA, USA",-71.0530723,42.2949291,BVA,E911,776965.325221,236819.031127,2932941.313072,893960.512224,92 Neponset Ave,1,Res,0,92100,3,Councillor Baker,South Dorchester,98,98,98,98,0,0,,1,99,0,RAIN,2,1,1,82,65,74,17,4:27:00 AM,7:14:00 PM,0,0.49,0,0,0,0,0,0,1,1,1,MALE,WHITE NON-HISPANIC,12,"About xxxxx hours, Friday, July xx, xxxx, Officer xxxxx in the xxxxx Unit responded to a radio call for a child hit at xxxxxxx road and xxxxxxxx Avenue, Dorchester.

Upon arrival Victim xxxxx xxxxx xx was already transported to the xxxxxx Hospital by xxxxxxxx for injuries to his back and left ankle. 

Officer xxxxx responded to the xxxxxx Hospital and spoken to Victim xxxxx who stated that he was riding his bike on the sidewalk North bound on xxxxxxxx Avenue  when a vehicle (Ma. reg. xxxxxx, beige, Toyota Camry),  who was also going in the same direction turned suddenly turned right onto the sidewalk to get into the Business driveway of  xx xxxxxxxx Ave, Dorchester (Boston Wood floor Supply, Inc), striking Victim xxxxx xxxxx while he was still on his bike, causing injuries to his left ankle and lower back area.  Victim stated that he did not hit his head on the sidewalk.

Operator xxxx stay onscene and exchanged papers.  No citation issued to operator at this time to be further investigated.  Ma. Reg xxxxxx had visible damage to right front bumper.  Bicycle had damages to front and center area.   Vehicle Crash report completed.",
B1611,2010,7/24/2010,Saturday,12:58:00 PM,"1 Pierce St Hyde Park , MA, USA",-71.120031,42.2547446,BVA,E911,759093.452,231371.68417,2918120.466085,889443.118063,1 Pierce St,0,Res,0,140300,5,Councillor Consalvo,Hyde Park,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,80,67,74,13,4:28:00 AM,7:13:00 PM,0,0,0,0,0,0,0,0,1,1,1,FEMALE,WHITE HISPANIC,13,"About xxxxx PM on Saturday xxxxxxxxxx Officer Cox responded to a radio call for a motor vehicle accident with injuries on x xxxxxx St. xxxx Park. Ambulance xxx (xxxxxx, xxxxxxxxx) and Fire (xxx) also responded on scene. 

Upon arrival Officer Cox observed a female being treated by EMS.  The female was later identified as xxxxxxx xxxxxxx who stated she was riding her bike when she was struck by a car.  Ms. xxx reported injures to her legs, back, and abdomen.  

Officer Cox spoke to xxxxxxxx xxxx who stated he was traveling on xxxxxxxxx Ave towards the town of xxxxxx when he took a left from xxxxxxxxx Ave to xxxxxx St where he collided with Ms. xxx traveling on her bike.

Ambulance xxx transported Ms. xxx to Children's Hospital   

xxxxxxxxxxxx of Massachusetts Motor Vehicle Crash Exchange Form",
B1612,2010,7/24/2010,Saturday,4:33:00 PM,"241 Babcock St Allston , MA, USA",-71.1212452,42.3518985,BVA,E911,758477.684078,231183.998107,2953403.097549,900197.264133,241 Babcock St,0,Emp,0,802,9,Councillor Ciommo,Allston/Brighton,8,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,80,67,74,13,4:28:00 AM,7:13:00 PM,0,0,0,0,0,0,0,0,1,0,0,MALE,ASIAN,20,"RC TO xx xxxxxxx WAY xxx INJURY xxxxxx. xxxxxx xxx STATES AS HE WAS RIDING HIS BICYCLE EAST xx xxxxxxxxxxxx AVENUE AND WHILE xxxxxxxxxxx xxxxxxx STREET HE WAS STRUCK BY A SILVER xxxxx xx xxxxxx,WHICH xxxxxxxx WARNING xx SIGNAL - ABRUPTLY SWITCHED IN xx HIS LANE xx TRAFFIC. 
   MR. xxx MADE xxxxxxx WITH THE xxxxx RIGHT PASSENGER xxxxxxx xx THE VEHICLE AND WAS xxxxxx xxxx THE xxxx AND LANDED xx THE STREET. MR. xxx SUSTAINED INJURY xx HIS RIGHT WRIST,LEFT KNEE AND xx HIS RIGHT ANKLE. 
   THE xxxxxxxx xx THE VEHICLE,A HISPANIC FEMALE IN HER THIRTIES,xxxxxxx AND ASKED IF MR. xxx WAS OK. WHEN MR. xxx ASKED IF SHE xxxxxx xxxxxx SHE CHANGED LANES,THE M/V TURNED xxxxx xxxx xxxxxxx STREET AND HEADED xxxx xxxxxxxxx.
   MR. xxx REFUSED MEDICAL xxxxxxxxx AT THIS TIME. IT WAS LEARNED THAT MR. xxx WENT xx HIS xxxx IMMEDIATELY AFTER THE INCIDENT xx PUT AWAY HIS BIKE,WHICH HE DID xxx HAVE WITH HIM WHEN HE xxxxxxxx THE ACCIDENT AT THE B. xxx xxxxxx xxxxxxx.",
B1613,2010,7/25/2010,Sunday,3:17:00 PM,"184 Hampden St Roxbury , MA, USA",-71.0752028,42.3270612,BVA,E911,771030.245994,235010.018979,2944480.992588,897477.806541,184 Hampden St,0,Res,1,80100,7,Councillor Jackson,Roxbury,5,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,90,70,80,20,4:29:00 AM,7:12:00 PM,0,0.01,0,0,0,0,0,0,1,1,1,MALE,WHITE HISPANIC,15,"On xxxxxxxxxx, at approximately xxxxxx, Detective xxxxxxx (xxxxx) responded to the area of xxxxxxx at xxxxxx Sts. relative to a radio call for motor vehicle accident involving a pedestrian.  On arrival, observed the above listed m/v on xxxxxxx St at xxxxxx Street with a bicycle wedged under the front xxxxxx of the vehicle.  The victim was already transported to Boston Medical Center Pediatric Emergency for evaluation and treatment.   The driver of Mass Reg.# xxxxxx, one xxxxxxxxx xxxx, stated that he was traveling on xxxxxxx Street towards Dudley when a young male on a bicycle came off xxxxxx Street onto xxxxxxx St. and collided with the motor vehicle.  The bicycle was removed from  under the vehicle and subsequently turned over to a family friend who responded to the scene.  The xxxxx and xxxx (Det xxxxxxx) responded to the emergency room and interviewed the victim.  Victim identified himself as one xxxxx xxxxxxx xxxxx xxxxxxxxxx, phone # xxxxxxxxxxxx and an address of xx  xxx xxxxxxxx Street in Roxbury.  Victim was suffering from numerous abrasions to both arms and legs.  At this time, emergency personal stated that the victim's injuries were non life threatening.  The xxxx documented the victim's injuries through photographs.",
B1614,2010,7/26/2010,Monday,4:15:00 PM,"510 Washington St South Dorchester , MA, USA",-71.071458,42.293957,BVA,E911,772001.260875,235305.984315,2932402.024281,893796.137001,510 Washington St,1,Res,0,92200,4,Councillor Yancey,South Dorchester,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,85,67,76,18,4:30:00 AM,7:11:00 PM,0,0,0,1,0,0,0,0,1,1,1,MALE,99,44,About xxxx PM officer xxxxx in the xxxxx responded to a radio call for m/v accident involving a pedestrian at xxx Washington St. On arrival officer xxxxx learned that the victim (described above) was taken from the scene via ambulance prior to his arrival. Officer xxxxx spoke with the operator of M/V #x (xxxxxxxx Foster) who stated he was parked across from Dorchester Court (xxx Washington St.) when victim operating a silver bike attempted to ride between his m/v and a m/v ( #x) that was stopped in traffic next to him. Mr xxx opened his drivers side door and victim struck his m/v door and then bounce into m/v #x. Officer xxxxx also spoke with Ms xxx xxx (operator of m/v #x) who stated victim was riding his bike on Washington St (outbound)  when he ran into the door of m/v #x and then struck her m/v. Victim stated to officer xxxxxx (xxxxx) that he was xxxxxxxxx through traffic when he hit the open door of m/v #x then fell into m/v #x. Victim transported to BMC by H&H for lower back pain. Victim's bike taken to xxxx for safe keeping. Officer xxxxx observed damage to the right rear view mirror of m/v #x. The xxxx (xxxxxx) also responded.,
B1615,2010,7/26/2010,Monday,6:35:00 PM,"330 Cambridge St Allston , MA, USA",-71.1123782,42.3609846,BVA,E911,755800.894891,230368.112763,2954996.760598,900683.01263,330 Cambridge St,1,Emp,1,802,9,Councillor Ciommo,Allston/Brighton,8,98,98,98,0,1,NATURAL,1,1,0,CLEAR - NIGHT,3,1,4,85,67,76,18,4:30:00 AM,7:11:00 PM,0,0,1,0,0,1,0,0,1,1,1,MALE,WHITE HISPANIC,27,"About xxxxxx Patrolman R. xxxxxxx responded to a radio call in the xxxxx car for a Bicyclist struck on the Cambridge St. Bridge near the intersection of Linden St.  xxxxxxx, Mass.
     On arrival spoke to Mr. xxx xxxxx xxxxxx who reported that while operating his bicycle in the westbound lane on Cambridge St. with several of his friends in heavy traffic when he came in contact with the  closed right front door of  white xxxx xxxx Crown xxxxxxxx Mass. Reg. xxxxx, medallion xxxxxxxx, owned by xxxx xxx xxxxxx xxx xxxxxxxx Tel. No. xxxxxxxxxxxx and doing business as xxx Cab Inc. of x xxxxxxxxxx Ct. Brookline, Mass. that was traveling straight in the same direction in stop and go traffic.  Mr. xxx complained of soreness to the right hand and was transported to St. xxxxxxxxx's Hosp by Health and Hosp. Amb. xxxx.
      Both parties denied any fault and could not xxxxxxxxxx explained how both vehicle and cyclist came in contact.
       Mass. Reg. Taxi xxxxx had visible tire marks on the right front door and hood but was otherwise not damaged.  This vehicle is insured by: xxxxxxx and will be cared for by the operator.
       Mr. xxx's bicycle was not damaged and will be cared for a victim's friends.",
B1616,2010,7/26/2010,Monday,10:56:00 PM,"48 Freeport St North Dorchester , MA, USA",-71.0575574,42.3065471,BVA,N/A,775853.882618,236480.263422,2937065.321167,895217.509892,48 Freeport St,1,Com,0,91600,3,Councillor Baker,North Dorchester,98,98,98,98,0,0,OUTSIDE - NIGHT - STREET LIGHTS,0,0,0,CLEAR - NIGHT,3,1,2,85,67,76,18,4:30:00 AM,7:11:00 PM,0,0,0,0,0,0,1,0,1,1,1,MALE,99,20,"About xxxxxxx Sergeant xxxxxx xxxx car responded to a radio call for a pedestrian struck at xx xxxxxxxx St. Dorchester. On arrival the xxxx met with Boston Fire and Boston EMS who were treating the above victim. The victim reports that about xxxxxxx he was riding his bicycle on xxxxxxxx St towards Dorchester Ave when he was struck from behind by an unknown motor vehicle at xx xxxxxxxx St. The suspect vehicle fled the scene without stopping in the direction of Dorchester Ave. xxxxxxxxxxxx with EMTs xxxxxxxxxx, xxxxxxxx, and xxxxx transported the victim to the Boston Medical Center for scrapes to his hands and arms. The victim's bike was secured by the Boston Fire Dept xxxxxxxxx.",
B1617,2010,7/27/2010,Tuesday,7:18:00 PM,"610 Centre St Jamaica Plain , MA, USA",-71.1140044,42.3144074,BVA,E911,760537.148542,231811.722876,2939901.322613,896081.923133,610 Centre St,1,Res,1,120400,6,Councillor O'Malley,Jamaica Plain,98,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,4,92,68,80,24,4:31:00 AM,7:10:00 PM,0,0,0,0,0,0,0,0,1,0,0,FEMALE,WHITE HISPANIC,25,"About xxxxx PM. on xxxxxxxxxx Officer xxxxxxxxx xxxxx xxxxxxxxxx to Centre st and Pond st. for radio call of pedestrian stuck by motor vehicle. On arrival observed Boston Fire Department ladder #xx  assisting victim who was struck by m/v while riding her bicycle down Centre St in the intersection of Pond st. Victim xxxxx xxxxxx white female, xxx xxxxxxxxxx, of P.O. box xxxxxx, Tel # xxxxxxxxxxxx stated that she was riding down Centre st. at a good clip on her xxxx Mongoose bicycle valued at $xxxxxxx when she was struck by xxxx xxxx, xxxxxxxxxx, Jetta, Ma reg xxxxxxx, Vin # xxxxxxxxxxxxxxxxx, that was being operated by owner xxxxx R. xxxxxxx of xx xxxxxxxxx St. JP. xxx xxxxxxxxxx, Apt # x,Ma. xxxxx xxx # xxxxxxxxx, and taking a left off of Centre st  onto Pond St. Victim stated that she had minor injuries to her left shoulder,ankle, and right thigh. Victim was seen by E.M.S. unit xxx  xxxxxxxxxx and refused treatment or transportation to a hospital. Victims bicycle had damage to front wheel and vehicle had damage to its front grill. Operator of m/v xxxxx R. xxxxxxx issued citation # xxxxxxxx for failure to stop for bicyclist in xxxxxxxxx the xxxxx Officer M. xxxxxx. Operator of Ma reg xxxxxxx stated that he did not see the victim because of the xxxxx glare on Pond st. Victim secured her bicycle and owner of m/v insured by Commerce Ins. xxxxxxxx # xxxxxxx xxx to be filed xxxxx. xxxx xxxxxx notified of accident.",
B1618,2010,7/28/2010,Wednesday,4:40:00 PM,"746 Massachusetts Ave South End, Boston , MA, USA",-71.0750939,42.3350577,BVA,E911,771032.168234,235010.604878,2947352.683039,898353.09779,746 Massachusetts Ave,0,Emp,1,71100,2,Councillor Linehan,South End,4,98,98,98,0,0,,1,99,0,,3,1,1,91,70,81,21,4:32:00 AM,7:09:00 PM,0,0,0,0,0,0,0,0,1,1,1,,,,"Officer responded to a r/c for a pedestrian struck at xxx Harrison Ave.  On scene there was no one around so the officer asked operations to check EMS to see if they had any information.  Officer was told that  EMS transported  a man to the Boston Medical Center.
Officer went to the hospital and spoke to the personnel from Boston EMS xxx who said that they found a man on the ground at Mass Ave and Harrison Ave who stated he was hit by a car.  Officer spoke to the man, Henry xxxxx,xxx,xxxxxxx. xxxxxxxx, who resides at the xxxxxx xxx on Long Island.  He said he was riding his bike inbound on Harrison Ave and was hit by a car.  He could not give the officer xxxxxxx details.
At  Mass Ave and Harrison Ave the victim and witness were waiting for police.  Officer spoke to victim who stated he was travelling inbound on Mass Ave in the left lane of a two lane street.  He was going through the intersection at Harrison Ave with the green light when he was hit on the right side by a bicycle being operated by Henry xxxxx.  He never saw the bicyclist until he was struck.   The witness stated he was travelling the same route as the victim but was in the right hand lane.  He had the green light but xxxxx came through the intersection and the witness had to hit his brakes to avoid hitting him.  The bike continued on until it hit the victim's car.  xxxxx was taken to the Boston Medical center with no visible injury but complaints of pain to his left rib cage.  Officer observed black marks on the front xxxxxxxxxxxxxx door and a broken mirror.  EMS said the bike had no damage and was locked to a fixed object on the sidewalk for xxxxx to xxxxxxxx.  The traffic was very heavy as xxxxx at that time of day.",
B1619,2010,7/28/2010,Wednesday,4:58:00 PM,"143 McBride St Jamaica Plain , MA, USA",-71.1099872,42.3059402,CO,E911,761605.99533,232137.507377,2936800.020037,895136.646107,143 McBride St,0,Exe,0,120200,6,Councillor O'Malley,Jamaica Plain,8,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,91,70,81,21,4:32:00 AM,7:09:00 PM,0,0,0,0,1,0,0,0,1,0,0,MALE,BLACK NON-HISPANIC,47,"About xxxxx on Wednesday, July xx, xxxx, Officer xxxxxx in the xxxxx unit responded to a radio call for an accident involving a bicycle at the intersection of xxxxxxxx Street and Amory Street, Jamaica Plain.

Officer Downing in the xxxxx unit and Sgt. xxxxxx in the xxxx also responded to assist. Officers spoke with the bicyclist, victim #x (Glen xxxxx), who stated that he was riding with his son (victim #x, xxxxxxx xxxxxxx) down xxxxxxxx Avenue back towards Warren Avenue in Roxbury, when his bicycle suddenly flipped over. Victim #x stated that victim #x was sitting on the middle bar of the bicycle when it flipped over. Officer observed a cut on the inside of victim #x's lip. Officer also observed a small abrasion on victim #x's left hand. Victim #x declined any further medical attention for himself and his son. Victim #x stated that he had no other area's of pain. Victim #x was taken home by his mother, xxxxxxxxx xxxxxxx, back to his home at xxx West xxxxxx Street, xxxxxxxx. Note that neither victim was wearing a helmet.",
B1620,2010,7/28/2010,Wednesday,6:09:00 PM,"80 Newbury St Back Bay , MA, USA",-71.074608,42.3517164,BVA,E911,771073.209809,235023.11435,2953432.448223,900206.210218,80 Newbury St,0,Com,0,10700,8,Councillor Ross,Back Bay/Beacon Hill,7,98,98,98,0,0,OUTSIDE - DAY,0,99,0,SUNNY - DAY,3,1,1,91,70,81,21,4:32:00 AM,7:09:00 PM,0,0,0,0,0,0,0,0,99,99,99,MALE,WHITE HISPANIC,29,"About xxxx p.m. on Wednesday July xx, xxxx, Officers xxxxxxx and xxxxxxxx in the xxxxx unit, assisted by the xxxx (Sgt. xxxxxxxx), responded to a radio call for a fight near xx xxxxxxx Street.

On arrival, officers spoke with Mr. xxx xxxxxxxxxxxx who stated that he had struck the mirror of a xxxxxxxx Benz xxxxx (MA reg xxxxxx) while riding his bicycle.  Mr. xxx was riding in the company of Mr. xxx xxxxx (victim) at the time of the incident.  Mr. xxx admitted to officers that he was operating his bicycle in the opposite direction of traffic and was attempting to ride in between the xxxxxxxx Benz and other parked motor vehicles when he struck the mirror.  Mr. xxx stated that after he made contact with the vehicle he stopped his bike and was confronted by the operator of the vehicle (later identified as xxxxxxx xxxxxxxx).  Mr. xxx stated that he offered to go to a nearby xxx to xxxxxxxx one hundred dollars to give to Mr. xxx as payment for any damage he had caused.  

Mr. xxx stated that he was xxxxxxxxxx of Mr. xxx's actions and did not believe that he was going to return with the money.  Mr. xxx stated that when Mr. xxx left the area, his friend Mr. xxx remained on scene.  Mr. xxx stated that Mr. xxx suddenly got on his own bicycle and attempted to leave the area.  Mr. xxx stated that he grabbed the bike in an attempt to keep Mr. xxx on scene until Mr. xxx returned with the money.  

Mr. xxx stated to officers that he did attempt to leave the area since the incident did not directly concern him.  Mr. xxx stated that Mr. xxx grabbed him from behind on his right upper arm area and attempted to pull him off of the bike.  Mr. xxx stated that during the brief xxxxxxxx his black back pack was damaged.  Officers observed damage to the right shoulder xxxxx of the bag.  Mr. xxx then stated that Mr. xxx held onto his bicycle stating ""You need to stay here, you need to stay here with me!""

Moments later as police were arriving onscene, Mr. xxx arrived back with one hundred dollars cash. 

Officers assisted the parties on scene exchange information.  Officers advised all parties on the proper xxxxx course of action to be taken going forward if they decided to pursue the matter.  No money was exchanged between any of the parties involved.",
